address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Normand Schafer,8 months ago,2024-01-26T11:44:00.992Z,,Don't miss the tiny alleyway just before sunset that leads to the small climb to the viewpoint. A quaint tourist spot with lots of old mud homes.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Arianna Z,a year ago,2023-07-19T10:39:21.705Z,,"Super cute and relaxing. We went during the summer so it wasn't crowded at all. Some restaurants were closed but in wintertime everything's supposed to be open. If you decide to visit Al'Ula in the summer like we did be prepared for the heat but the good thing about low season is that there's no crowd at all, no ques, no wrestling to get a table at a restaurant, no waiting for anything and the tours are basically just for you. They told us that in winter there are more things to do but it's super crowded and some tours are sold out way before the date of the tour itself. Everyone was super helpful.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,R H,a year ago,2023-02-14T13:07:02.212Z,,Beautifully preserved. Lots of cafes and restaurants and shops to go around to. An easy stroll through the old town. Saudi Tourism has really done a good job to allow tourists to experience the way of life from years ago. This is also a highlight besides Hegra or Dadan etc.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Travel With Presly,a year ago,2022-12-13T10:44:42.903Z,,"This is a historical place with a lot of entertainment and cafés , love the Arabian hospitality and culture. You can blend in with the past and be in awe of the high hills beside. A must visit place . Best month to visit is Nov to Feb when it’s cold.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Shoaib Hafeez,a year ago,2023-06-27T06:48:15.450Z,,A must visit place when you are in Alula. This place has such a good vibe and you really feel like travel in time. So many restaurants and shops. One of my personal favorites place in alula. Free parking available and proper free shuttle service available throughout the day to take you to the town and bring you back to parking.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,alucardver,3 months ago,2024-06-17T16:39:12.426Z,,Too quite and very fascinating how they managed to live there before.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Siak Ni Rio,a year ago,2023-06-10T17:19:12.063Z,,"The Old Town in Al Ula is a location that should not be missed. They do trade and other activities here, where it was once inhabited. It transports you back in time as though you  had been present for thousands of years as  ancient people lived. Once you arrive at the parking lot, a shuttle  will take you there at no charge! Furthermore, everyone here is friendly and  accommodating.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Thomas Diez,2 years ago,2022-01-18T05:21:35.524Z,,I love this place. It has so much to offer in terms of tourist attractions. The six hour drive from Jeddah was never a waste. Coming to this spot is like immersing yourself in the olden days with all the crafts and displays they have. Well of course except for some modern items you found in some of the shops. I just enjoyed having my coffee and see the good view of the main street.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Thị Thu Phượng Đỗ,8 months ago,2024-01-16T09:56:18.027Z,,It's a-must-visit site in Al Ula. It will be free if you take a walk around the town by yourself. But you can also book for a tour with 70 riyals. The street is small so the parking is also limited but it's worth taking a long walk for it . Very traditional town of Al Ula,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Tahani KB,a year ago,2022-10-21T23:32:56.916Z,,"We as a group have visited The Old Town after the Sunset. We couldn't have the chance to see the old buildings but the Souq has a very Attractive ambience.  Lightning, Design and decorations were a Plus . The shops mostly selling hand crafts, sevoneir and local products. It's a place were u can have a coffee and dinner and enjoy the atmosphere. I highly recommend it .",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Morpheus Mm,a year ago,2023-01-21T15:08:55.152Z,,"Too much beautiful place. From the parking lot to the old town. The background is really mesmerizing. It feels like I am walking in a very big wallpaper. I'm thinking if I am living or working here, it feels like I am on vacation everyday..  plus the cold weather grrr place is amazing.. ❤️❤️❤️",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Ahmed Mahmoud,10 months ago,2023-11-19T21:57:37.522Z,,It's truly a wonderful place that combines the authenticity of the past with the modernity of the present. It's a place that truly deserves a visit. I truly enjoyed my time here.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,somaya,6 months ago,2024-03-06T22:53:57.500Z,,It's an amazing place with beautiful views and good restaurants.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Fretzel Fernandez,2 years ago,2022-07-09T03:19:43.760Z,,"A blast from the past- KSA style!
The people are very warm.and friendly. We stayed walking-distance and it was an amazing experience indeed! Will come back in the winter!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Anessa Bantolang,a year ago,2022-12-30T07:57:33.553Z,,The place is really nice for a walk with a lot restaurants and cafes around. People here are really nice. Free entrance and bus in and out of old town. Its an amazing experience.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Nasreen,2 years ago,2021-11-27T09:45:08.751Z,,"The Old Town was beautiful. The tickets to walk through to the view point is around 70sar per person, but its worth it. The vendors were helpful and friendly. The cost of food was a little pricey, but when you sit down to enjoy that meal/beverage, its the atmosphere that makes it worth it!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Wisam Felemban,a year ago,2023-01-17T16:57:57.232Z,,"You will feel like traveling in time, all theme were decorated as old. You will find international restaurants, stores and coffee shops. Nice place highly recommended to visit. The staff who organized the traffic were helpful also they provided free transportation from parking to the old town",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,EyeOfEve Q,2 years ago,2022-10-03T08:52:15.339Z,,"Lovely place to visit for Bazar and local stuff loved the atmosphere and verity of people also there is restaurant and I think but I didn't try there is a price to tour the ruin of the old city

No need for tickets

You enter from 9:00 am till midnight

Still some constructions

But you can find dunkin dount and some other restaurants and other items sells

There also two sets of public bathrooms",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Nawaz Mughal,a year ago,2023-02-19T12:10:12.640Z,,"Once a place of nearly 900 homes, 400 shops and 5 town squares, much of the Old Town of AlUla’s mud brick and stone architecture still survives today. A citadel perched on a prominent outcrop along the eastern edge is still accessible via a restored staircase. Those interested in history will be delighted to discover that this site was occupied within recent memory, offering unique opportunities to gather and share oral histories encapsulating a disappearing way of life.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Yasser,a year ago,2023-05-22T17:57:30.130Z,,"My experience visiting the Alula Marya was excellent. The place is beautiful, and it reflects its surroundings perfectly. During my visit, there was an art exhibition in the museum, adding an extra cultural value to the experience. The European restaurant inside the museum was also fantastic. They served delicious food, and the service was excellent. It is definitely a place worth visiting, whether you want to enjoy an art exhibition or have a delightful meal. I highly recommend visiting the Alula Museum and discovering its beauty for yourself.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Henry,a year ago,2023-03-18T18:00:27.309Z,,Name is old Town. But it was mix with modern and old together ! For me. it was very unique place. I am sure that everyone could like this place! Wish this place maintain clean and unique longer,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Racini Ardevaas,a year ago,2023-03-15T10:24:27.033Z,,Incredible location. There are souvenirs to be found everywhere. Restaurants cater different preferences. After 4 o'clock in the afternoon is the best time to visit.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Dr Akkad Rafiq,2 years ago,2022-09-26T05:32:25.573Z,,"Loved to visit this place and highly recommended to be visited when plan for visit saudia, more than my expectation place is clean, well planned and well decorated for the eve of national day. Organiser and managment should be appreciated helding diffrent events. The parking is outside the area but there is alot of shuttle service free of cost.
There is lack of peay area as womens offeri g namaz on roads, Mosque  is under construction but should be given temporary place for prayers.
Thumbs up again",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Kamran Akmal,5 months ago,2024-04-27T22:38:06.528Z,,Wonderful lights and experience with lots of History,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,tasneem alsultan,6 months ago,2024-04-02T11:55:56.826Z,,Currently a calm and quiet empty. Great place to just chill and be surrounded by the local community and visit free art spaces.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Aisha shoaib,9 months ago,2023-12-30T04:34:36.358Z,,"Its a nice, ancient and clean environment. The whole city give a esthetic and lovely view.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Md Nazmul Ahsan,6 months ago,2024-04-01T10:06:45.128Z,,"walk leisurely in thousand years old mud houses turned into shops and cafes, walk through homes and visit mosque where prophet Muhammad prayed on the way to Tabuk",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Khaled Nahfawi,2 years ago,2022-03-30T03:53:10.015Z,,Amazing place also known as “Deira” or Old Town and it’s known to have 900 houses 400 shops and 5 town squares. It’s history goes back to 7 centuries and most of the stone mud-brick houses are still there. Once you visit you can enjoy visiting them in addition to grabbing a quick bite from any place or have a good meal in one of the restaurants or even a good cup of coffee. It is a must visit in Al Ula.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Tariq Saad,3 years ago,2021-04-14T08:35:52.188Z,,"This place will be somthing amazing very soon
Diversity of traditional shops ,cafes, furniture and antique items and local restaurants with beautiful urban design ensure the place history and identity
I believe families and groups of friends will enjoy to spend full day here.
I wish i was there in day times to visit the old houses there but they closed at night
Lovely experience and i will visit this place again soon",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,B “Mentorpreneur”,2 years ago,2022-05-06T17:39:13.726Z,,"Old Town is where ancient meets modern beautifully by day and majestically by night. Fusion food, Saudi coffee, decadent desserts, performances and souvenirs are set against natural rock formations and among ancient ruins.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Diana Rayyan,3 years ago,2021-04-08T07:49:23.565Z,,"The entrance is fir free and does not require previous reservation.

They ask fir Tawakalna App on the main entrance.

It is a nice place that gathers many service providers starting with food, handmade items and some accessories. You walk and experience the shops on your right and left sides.

You can simply just walk around or stop at some shops and buy whatever suite you.

The area is not provided with WiFi.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Jean-Charles Koch,a year ago,2023-02-24T20:15:34.976Z,,"Beautiful place, especially around sunset when the weather cools down and the lights are switched on. Amazing restaurants along the street and plenty of coffee shops to relax and enjoy the atmosphere of that special place.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Az K,3 years ago,2021-05-12T20:07:03.352Z,,This is one of the main attraction of Al Ulla. You can see the remains of the old town here. Night and day sights have different feel. There's no entrance fee here.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,James Richardson,3 years ago,2021-03-20T05:34:13.624Z,,Fascinating place. Great views from the top of the castle. You'll need to take an organised tour booked through the tourism board. The guide was knowledgeable and in fact her mother had lived in the old mud houses in the 1979s.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Leon Pinheiro,a year ago,2023-04-28T09:31:19.612Z,,"Walking Old Town in the heat, you get a better appreciation of mud brick insulating properties. You get a deeper appreciation for all the things we take for granted.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Nan van Unen,2 years ago,2022-03-05T15:10:37.573Z,,"Disappointing all around, Al Ula is clearly not ready for an influx of tourists. Nobody knows anything, sale of tickets is unclear, you have to be really determined as a tourist to make something out of an Al Ula visit.
The ""old town"" is now off limits, only accessible on guided tours. Only a single street is open to the general public,  coverted to a regular tourist trap with cafe's and shops selling crafts. Best avoided.

Update March 2022
Some work is being done in the new part of the Old Town, a few hip coffeeshops and restaurants have been added but the overall impression remains that AlUla is not ready for a large influx of tourists.
Come for the landscape, its breathtaking. Forget about the rest of the pretentious, overpriced tourist traps. Rent a 4-wheel drive while it is still possible to go around, more and more places are fenced off and now off-limits unless you join overpriced tours.",4.6,en,NEGATIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Amdjed Islam DALI,a year ago,2023-03-09T12:05:35.656Z,,"A beautiful city built of mud-brick, it reminds me  the North African ksour. The place has become in recent years a tourist destination par excellence.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Maram Aljohani,2 years ago,2022-03-02T21:46:39.339Z,,"Very beautiful and well organized town, totally worth going there!  They have a very nice historical show, the little shops were beautiful too!!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,CHRIS SALTING 7619,2 years ago,2021-10-07T17:41:56.852Z,,"Coming to Al Ula is like a “travel thru time”experience. The 12 hours drive from Riyadh was worth it. Seeing the various rock formations and scenery was truly amazing!

And as we enter Al Ula, a facade of rock formation with the sun rays beaming thru the mountains and clouds that almost kisses the tip of the mountains is like what you see on a painting and was just breathtaking ! It is a must to visit the Hegra previously known as Madain Saleh which is a UNESCO Heritage site. We saw the tombstones build by the Nabatean civilization and hang out at the Old town to buy Knick knacks and savor some Persian cuisines.
This is one experience we would truly treasure !",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Oasis Travel,10 months ago,2023-11-30T12:08:15.982Z,,Nice place to wander. Daytime is quiet. Even busy.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Salman Ahmed,a year ago,2023-07-01T18:27:29.440Z,,It was a great cultural place to visit i had a great experience there during the eid day there is a festival.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Gorgz 20,a year ago,2022-10-23T05:13:12.209Z,,A well preserve  place by native saudis...I love how unique they made there houses by a  mud and how they maintain the culture.The Fort was breathtaking❤You can see the rest.part of Alula...it's  worth to walk 180 steps,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Aziz Mohammed,2 years ago,2022-06-25T21:58:02.495Z,,I like hanging out with friends at the old city on the night time.  There is a good restaurants and coffee shops. Also good places for shisha.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,AlAnoud M,2 years ago,2022-08-05T17:56:02.562Z,,"Old styled street with shops, cafes and restaurants. You can the see the mountains along the street. I visited the street twice and I would do it more if I had the chance. I was there in August and it was quite hot.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Pam,2 years ago,2022-03-14T20:06:48.831Z,,Beautiful old town where you can enjoy the real life of Saudi people very friendly. You can find many shops and restaurants. Vibrant colours and beautiful atmosphere.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Nuria Marchant,3 years ago,2021-04-21T17:08:53.660Z,,"Amazing place with very rich history. If you're into history and the culture, this is the place. It's a small town with amazing natural rock formations.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Engr. Shiva,a year ago,2023-02-21T13:32:53.005Z,,"It is a nice experience which is old things and memories here and we can remember olden days

Good site and festival time seema very nice

Good
Staff available here

Thank you Al Ula",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Maher Najm,2 years ago,2022-03-26T07:34:07.948Z,,"Al Ula Old town wonderful walk between the old houses which mostly made from stone and mud. you can touch the past of this culture. avoid noon time course of the sun you will find a lot of resturants and coffeshops with uniqe outdoor .including souvenirs shops also
dont forget to take superior photos for your trip . enjoy",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Seva,a year ago,2023-06-20T06:34:51.288Z,,"I loved this city,it’s so unbelievable,unique city with giant rocks. Restaurants are expensive overly but service is high. Nice city for meditation and yoga activity.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Aamir Husain Siddiqui,3 years ago,2021-07-01T19:42:00.379Z,,Setup an exhibition of antique accessories which is free entrance & taken charges for Old houses tour with guides where they will provide you historical information,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,ELHACENE BOULKROUNE,2 weeks ago,2024-09-16T12:11:00.274Z,,"Saudi Arabia, AlUla

It is a natural and archaeological treasure of Saudi Arabia. It is located in the province of El Madina.

The impressive sand mountains of AlUla, and the many bizarre figures created by nature to form a unique landscape, have witnessed the development of ancient civilizations.

One of the most iconic sights of the AlUla region is the huge complex of ancient rock graves of Madain Salih.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,NABEEL,11 months ago,2023-10-17T18:29:38.222Z,,"invite you to come journey through a living museum of preserved tombs, sandstone outcrops, historic dwellings and monuments, both natural and human-made,",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,jennifer corrales,2 years ago,2022-03-08T10:21:57.444Z,,"A must visit, to understand their traditions and way of life before. You can park behind  kudo fast food, from the ring road. Then the bus will take you to the old town, free of charge",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Wael BA,a year ago,2023-05-12T15:40:52.811Z,,"You will be fascinated by the heritage of the town.
The town is a great place to relax and enjoy the vacation with the tours and activities.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Christopher Ogle,a year ago,2022-12-24T17:26:47.857Z,,"A beautiful area to discover. It is being renovated and has such potential. Lots of cafés, shops and the odd gallery, too!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,bassem mahmoud,2 years ago,2022-06-28T20:13:28.808Z,,"Very nice place, all heritage. The area is well taken care of and the staff working are very professional and taking care of details.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Mohamed Hanfare,3 years ago,2021-04-13T15:04:10.758Z,,"Nice place...official tour for the old town and castle fir around 70 SAR
Old market is the best area for free entrance and good atmosphere - restaurants and cafes are operating",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Gilles Glatz,a year ago,2023-06-06T06:23:36.630Z,,"Charming relaxed place, good restaurant, nice clean shops, staffed by friendly people.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,MUHAMMED NIYAS.T.K,2 years ago,2022-08-06T17:15:48.154Z,,"God is great, the realy artist

Such a beautiful creative place with questions and uncertainty about the facts.

Look like an artist created .. but yes the ultimate artist created.

It was a Quick visit in and around Al ola.. but in my view we must spend few days there  and explore.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,RA,a year ago,2023-01-11T10:11:09.265Z,,honestly i really enjoyed the place it was awesome the activities and the culture but honestly the have to take a look on the prices for the restaurants and some shops alao it's gonna be great to providing several options for restaurants,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,roanne mae,a year ago,2022-12-20T07:08:47.168Z,,This is indeed a great place to unwind and explore God's wonderful creation. Where future meets the past.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Arun Patel Rodda,7 months ago,2024-02-27T19:02:49.492Z,,It was pleasant visiting this place in the evening,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Raja Muzammil Farooq,2 years ago,2022-09-07T19:03:40.777Z,,"Highly recommended 
Please please visit this historic place you learned alot of about old historic civilization
Great Stuctural Mountains ⛰️ Greenery Dates Tree  And alot of other Historic places",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Shagufta Seemi,2 years ago,2022-02-12T19:05:42.366Z,,Nice place to visit... specially if u have love for old buildings and places. No interest for kids. 800 years old.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,SherKhanYT,2 years ago,2022-01-16T05:21:02.490Z,,The best place in Saudi Arabia is Al Ula with natural beauties old town market is made by Royal commission of Al Ula with all the cultural activity and infrastructure.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Paul Claridge,2 years ago,2022-02-06T22:01:51.491Z,,"It's a really special place.
The work that has been done here in such a short space of time is amazing.
I walked through the narrow streets inside old Town for the first time. It's really a good experience.
I'm looking forward to seeing more as the renovations move on!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Amazing Glitch,2 years ago,2022-03-07T05:36:04.958Z,,The place turns you back into the old times here in saudi arabia. Before al ula wasn’t as touristy place as it was now so its really good that they preserved the place and made it more attractive to tourist. If you want to experience an old saudi version. Come to this old town of al ula,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,S S,2 years ago,2021-11-13T12:05:04.885Z,,"I have been in Alula now for 5 days and just leaving Wow!

What an amazing place, the history, the beauty, the scenery, and the people have been so, so, warm and friendly!

One nice guy greeted me in the street when i was about to get in a taxi, it turned out he was a cousin of the taxi driver i had talked a few minutes to him about his time in Manchester and then he told his cousin not to charge me its a free fare on him! What a gentleman,! I dis pay but the thought was amazing,

Ive been so happy here its mind blowing all history and beauty, no wonder they are making hollywood films here soon!

Thank you Alula your amazing!

Anyone thinking about coming here you will be coming back again for sure!

Well done Alula keep up the great work and hospitality!!!!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,AK-pulka al-Kuwait,2 years ago,2021-11-14T18:24:31.228Z,,"This fashion to remake everything in the Emirati way will ruin this place.  This stupid new street with cafes and shops is not what a tourist would expect.  But you can enter from the side of the road and see the reality of the old city, it requires painstaking restoration, but while you can still see this gem.  If you are not afraid of collapse.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Freddy Manuel Velasquez Aguilar,2 years ago,2021-11-24T18:54:36.264Z,,"Nice historic place, with souvenir shops and restaurants, the guided trip is short but nice, they are developing the area",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,MARL-vellous Travel PH,2 years ago,2022-04-15T22:22:17.912Z,,"What a wonderful place, if you are amazed with the history and cultures. This is the place to visit. People are very kind and polite.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Debora Tabungar,3 years ago,2021-09-07T00:02:40.246Z,,"It gives me goosebumps when we entered the mud houses. I can imagine how was the lifestyle of the people here before. From the tower the view is breathtaking because the huge rock mountains as if protecting the village. A little bit haunted for me but it's worth the visit. Another UNESCO world heritage site like the Hail Rock Arts in Jubbah, Hail. Both represents the ancient people. Good for tourism!",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Mohamed Rislan,a year ago,2023-02-28T11:23:00.511Z,,"From Hail to Al Ula your road is two way. Max speed 110, 90.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,abdullah s,a year ago,2023-04-19T08:47:40.744Z,,I’m really glad that I have the opportunity to visit the old town of ALULA it’s one of the best historical places around the world.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Kyr Raf,2 years ago,2022-07-15T08:05:08.905Z,,Let yourself immense into the deep historical silence in one of the best preserved ancient habitations in the world.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Osama Hassanin,7 months ago,2024-03-01T22:59:21.241Z,,"the Old Town is a popular tourist destination, offering visitors a glimpse into the region's rich history and culture. Visitors can explore the ruins of the old town, learn about the traditional way of life of the inhabitants, and enjoy stunning views of the surrounding desert landscape.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Susmy Benjith,2 years ago,2021-10-17T14:13:02.402Z,,It’s beautiful historic place. Need to visit in the town in the evening to night.The ambience will give more positive energy from there.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Sarwar Mission,5 months ago,2024-04-05T20:37:01.028Z,,Best place to taste old heritage & culture of an ancient civilization,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Louis van Jaarsveld,3 years ago,2021-07-15T05:08:53.423Z,,Visiting AlUla Old town great experiece...recommend visiting in evening when it is a bit cooler. Many small restaurants with in and outdoor  dining. People are very friendly and welcoming to visitors.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Yasir Qayam,11 months ago,2023-10-24T03:21:22.548Z,,"Definitely worth a visit. Spend a couple of hours, grab a coffee, mooch around.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Majid Khan,11 months ago,2023-10-10T21:02:21.937Z,,Awesome place to visit.have a good heritage and rich culture,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Ahdab S,a year ago,2022-12-26T14:44:40.048Z,,"Magical place .. Ula youth are selling their crafts, abaya, paintings & all types of goods ..",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,‫فيصل Dimaampao (فصول)‬‎,a year ago,2023-06-12T14:27:25.441Z,,This place is magnificent and amazing.a lot of treasures to be discover from the fast civilization,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Ziad Sijeeni,7 months ago,2024-02-28T21:27:25.877Z,,Awesome place to walk around where you can see the beautiful old town of Al-Ula. There are plenty of places for souvenirs and antiques. You can also find plenty of cafes and restaurants here. There are tours in which you can book ahead of time ti show you the old town of Tantoora which is overall a unique and special experience.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,N way,a year ago,2023-03-12T11:15:50.302Z,,"Cool place, nice shops, mostly overpriced.
Dress code wise: saw some women dressed up nicely (summer dresses, shorts, jeans etc) men in shorts or jeans too
big issue: restaurants only open after 2 pm!",4.6,en,POSITIVE
